id_achat,id_client,date_achat,montant,produit
8450,887,2025-04-30,887.88,Smartphone
8451,887,2025-08-17,1953.91,Smartphone
8452,887,2025-11-26,1152.34,Monitor
8453,887,2025-11-29,597.32,Tablet
8454,887,2025-06-28,189.79,Smartwatch
8455,887,2025-08-12,106.35,Printer
8456,887,2025-10-31,1151.14,Headphones
8457,887,2025-06-25,798.22,Tablet
8458,887,2025-04-16,1670.54,Camera
8459,888,2025-08-09,1959.7,Smartwatch
8460,888,2025-08-03,1089.86,Printer
8461,888,2026-01-03,555.43,Laptop
8462,888,2025-01-29,1018.26,Smartphone
8463,888,2025-06-12,463.52,Printer
8464,888,2025-12-24,650.75,Printer
8465,888,2025-04-23,391.23,Laptop
8466,888,2025-03-16,352.98,Tablet
8467,889,2025-05-26,1378.91,Tablet
8468,889,2025-10-11,1735.12,Camera
8469,889,2025-11-13,1807.27,Laptop
8470,889,2025-08-07,1759.73,Headphones
8471,889,2025-02-26,23.92,Laptop
8472,889,2025-08-26,55.98,Printer
8473,889,2025-10-15,512.36,Smartwatch
8474,889,2025-04-10,1492.68,Printer
8475,889,2025-07-06,917.81,Smartphone
8476,889,2025-03-16,1232.13,Laptop
8477,889,2025-10-22,1041.99,Smartphone
8478,890,2025-03-24,260.21,Smartphone
8479,890,2025-11-29,824.26,Laptop
8480,890,2025-03-17,65.82,Smartphone
8481,890,2025-08-15,781.28,Tablet
8482,890,2025-11-14,1644.39,Tablet
8483,890,2025-04-09,1377.31,Headphones
8484,890,2025-09-13,1868.96,Monitor
8485,890,2025-05-07,1485.23,Laptop
8486,890,2025-10-27,788.65,Camera
8487,890,2025-11-13,614.4,Smartphone
8488,890,2025-02-08,1886.75,Printer
8489,890,2025-11-17,970.46,Smartwatch
8490,890,2025-10-07,789.25,Laptop
8491,891,2025-07-02,1635.55,Smartwatch
8492,891,2025-09-11,1374.91,Headphones
8493,891,2025-11-15,880.43,Smartphone
8494,891,2025-07-03,1451.56,Headphones
8495,891,2025-03-19,1907.12,Smartphone
8496,891,2025-09-10,1860.55,Smartphone
8497,891,2025-05-28,650.31,Camera
8498,891,2025-04-03,1394.72,Camera
8499,891,2025-07-16,1012.47,Smartwatch
8500,891,2025-09-03,317.16,Laptop
8501,891,2025-09-04,394.44,Smartwatch
8502,891,2025-06-03,1613.74,Laptop
8503,891,2025-07-02,155.46,Headphones
8504,891,2025-01-18,661.41,Headphones
8505,892,2025-11-28,569.91,Printer
8506,892,2025-06-26,79.34,Camera
8507,892,2025-11-12,762.62,Smartwatch
8508,892,2025-06-20,581.1,Smartwatch
8509,892,2025-07-18,1729.2,Printer
8510,892,2025-05-30,894.4,Laptop
8511,892,2025-06-18,209.07,Tablet
8512,892,2025-12-02,548.65,Laptop
8513,892,2025-03-21,1624.02,Smartphone
8514,892,2025-08-05,1383.66,Tablet
8515,892,2025-09-18,1842.89,Headphones
8516,893,2025-12-21,1538.77,Laptop
8517,893,2025-08-12,315.6,Printer
8518,893,2025-11-22,298.66,Camera
8519,893,2025-03-21,1011.58,Smartphone
8520,893,2025-02-04,1003.82,Camera
8521,893,2025-03-27,1811.57,Monitor
8522,893,2025-02-15,470.26,Camera
8523,894,2025-06-02,1281.6,Headphones
8524,894,2025-11-16,834.94,Tablet
8525,894,2025-05-07,1903.05,Headphones
8526,894,2025-11-11,701.99,Monitor
8527,894,2025-09-01,54.45,Smartwatch
8528,894,2025-04-30,192.64,Smartphone
8529,894,2025-08-04,1985.13,Tablet
8530,894,2025-12-18,1112.29,Camera
8531,894,2025-08-20,232.22,Smartphone
8532,895,2025-03-22,1264.12,Camera
8533,895,2025-03-16,704.98,Laptop
8534,895,2026-01-03,587.99,Printer
8535,895,2025-04-18,246.56,Laptop
8536,895,2025-03-22,140.45,Tablet
8537,895,2026-01-03,453.75,Smartwatch
8538,895,2025-04-17,864.41,Laptop
8539,895,2025-02-11,126.49,Tablet
8540,896,2025-03-15,1131.88,Tablet
8541,896,2025-06-03,927.4,Laptop
8542,896,2025-09-13,197.67,Tablet
8543,896,2025-05-19,417.0,Tablet
8544,896,2025-11-26,1144.24,Printer
8545,897,2025-02-08,78.14,Smartwatch
8546,897,2025-09-01,1894.08,Camera
8547,897,2025-10-11,42.83,Printer
8548,897,2026-01-15,881.75,Camera
8549,897,2025-05-01,464.29,Smartwatch
8550,897,2025-11-05,637.87,Laptop
8551,897,2025-09-24,1941.88,Smartwatch
8552,897,2025-01-30,1317.08,Tablet
8553,897,2025-11-27,1957.37,Printer
8554,897,2025-08-18,1975.4,Smartwatch
8555,898,2025-11-11,777.98,Laptop
8556,898,2025-11-09,232.0,Smartphone
8557,898,2025-05-02,679.13,Laptop
8558,898,2025-10-31,744.58,Headphones
8559,898,2025-09-03,1928.8,Smartwatch
8560,898,2025-10-21,993.8,Tablet
8561,898,2025-04-17,533.76,Camera
8562,898,2025-12-04,1125.5,Printer
8563,898,2025-05-05,184.49,Printer
8564,898,2025-04-18,1078.82,Tablet
8565,899,2025-12-20,1503.92,Tablet
8566,899,2025-08-22,1655.58,Tablet
8567,899,2025-03-07,800.6,Laptop
8568,899,2025-11-11,1028.59,Printer
8569,899,2025-01-27,1413.11,Printer
8570,899,2025-08-12,1871.2,Printer
8571,899,2025-10-15,1906.35,Tablet
8572,899,2026-01-18,566.6,Smartphone
8573,899,2025-04-12,1913.66,Monitor
8574,899,2025-03-05,1770.07,Printer
8575,899,2026-01-06,1707.56,Monitor
8576,899,2025-04-26,1031.06,Smartwatch
8577,899,2025-04-26,1584.41,Smartwatch
8578,900,2025-03-18,957.14,Smartphone
8579,900,2025-08-18,1331.54,Laptop
8580,900,2025-06-29,1285.44,Camera
8581,900,2025-05-20,49.79,Printer
8582,900,2025-08-25,1950.44,Smartphone
8583,900,2025-05-12,1616.43,Smartwatch
8584,900,2025-12-04,1011.19,Monitor
8585,900,2025-08-26,1986.98,Tablet
8586,901,2025-03-08,558.31,Headphones
8587,901,2025-02-07,629.05,Smartwatch
8588,901,2025-03-11,1457.6,Printer
8589,901,2026-01-06,1104.41,Smartphone
8590,901,2025-06-13,318.62,Camera
8591,901,2025-02-14,1585.45,Printer
8592,901,2025-07-05,1690.08,Camera
8593,901,2025-08-21,343.98,Smartwatch
8594,901,2025-04-29,1158.17,Tablet
8595,901,2025-02-10,54.04,Printer
8596,901,2025-01-23,1326.65,Smartwatch
8597,902,2025-03-25,1606.04,Smartphone
8598,902,2025-10-28,1537.5,Smartphone
8599,902,2025-04-26,1347.75,Monitor
8600,902,2025-02-21,1552.74,Smartphone
8601,902,2025-04-02,1071.77,Monitor
8602,902,2025-07-01,513.17,Printer
8603,902,2025-09-02,482.33,Headphones
8604,902,2025-11-05,687.98,Smartwatch
8605,902,2025-08-20,1010.88,Tablet
8606,902,2025-03-25,1453.55,Smartwatch
8607,902,2025-06-30,1181.64,Printer
8608,903,2025-10-02,822.2,Laptop
8609,903,2025-02-23,707.69,Smartphone
8610,903,2025-06-03,1636.79,Laptop
8611,904,2025-10-09,379.85,Tablet
8612,904,2025-03-05,1634.05,Camera
8613,904,2025-06-22,635.78,Smartwatch
8614,904,2025-12-31,182.88,Tablet
8615,904,2025-07-10,509.33,Laptop
8616,904,2025-03-14,254.56,Printer
8617,904,2025-11-26,120.9,Printer
8618,904,2025-09-05,28.3,Headphones
8619,905,2025-06-12,1465.36,Printer
8620,905,2025-06-07,124.69,Laptop
8621,905,2025-12-12,421.22,Laptop
8622,905,2025-03-10,1999.01,Headphones
8623,905,2025-01-27,227.97,Monitor
8624,905,2025-09-02,1110.5,Laptop
8625,905,2025-03-03,178.76,Smartwatch
8626,905,2025-11-09,84.22,Laptop
8627,905,2025-04-11,435.52,Monitor
8628,906,2025-01-19,1630.32,Headphones
8629,906,2025-08-23,231.74,Monitor
8630,906,2025-09-16,1500.13,Monitor
8631,906,2025-12-05,1528.62,Printer
8632,906,2025-12-14,110.26,Smartphone
8633,906,2025-05-13,1771.56,Printer
8634,906,2025-03-09,1770.53,Tablet
8635,906,2025-02-09,1525.91,Camera
8636,906,2025-03-19,1373.81,Laptop
8637,906,2025-02-25,1449.08,Smartwatch
8638,907,2025-05-27,1693.89,Monitor
8639,907,2025-04-12,1646.52,Camera
8640,907,2025-05-19,1737.32,Laptop
8641,907,2025-01-21,1264.8,Smartphone
8642,907,2025-02-21,427.95,Monitor
8643,907,2025-04-04,694.64,Camera
8644,907,2025-10-27,1069.62,Smartphone
8645,907,2025-02-23,64.81,Tablet
8646,907,2025-09-09,1125.06,Monitor
8647,907,2025-05-07,1054.72,Laptop
8648,907,2025-09-18,953.91,Monitor
8649,907,2025-02-05,1205.51,Laptop
8650,908,2025-11-25,1435.82,Monitor
8651,908,2025-07-14,241.66,Printer
8652,908,2025-08-22,229.45,Laptop
8653,908,2025-09-08,1114.0,Smartphone
8654,908,2025-04-23,1562.81,Monitor
8655,908,2025-08-27,1952.38,Tablet
8656,908,2025-03-05,276.96,Headphones
8657,908,2025-09-28,1360.16,Printer
8658,908,2025-04-19,517.6,Monitor
8659,908,2025-03-07,1554.29,Headphones
8660,908,2026-01-08,980.63,Headphones
8661,909,2025-07-20,1128.12,Smartphone
8662,909,2025-04-14,1801.35,Laptop
8663,909,2025-11-13,380.48,Smartwatch
8664,909,2025-09-04,1103.12,Camera
8665,909,2025-09-22,1573.07,Monitor
8666,909,2025-10-01,1736.92,Laptop
8667,909,2025-08-03,49.17,Smartwatch
8668,909,2025-02-27,1344.88,Smartwatch
8669,909,2025-03-25,404.43,Tablet
8670,909,2025-12-23,442.31,Printer
8671,909,2025-01-20,1928.74,Tablet
8672,909,2025-10-27,1941.15,Smartphone
8673,909,2025-07-13,793.59,Laptop
8674,910,2025-02-02,1582.9,Printer
8675,910,2025-07-17,1212.88,Printer
8676,910,2025-06-06,1111.94,Monitor
8677,910,2025-08-16,533.97,Monitor
8678,910,2026-01-04,59.45,Monitor
8679,910,2025-12-06,1370.84,Camera
8680,910,2025-10-22,151.26,Smartphone
8681,910,2025-08-21,506.9,Camera
8682,910,2026-01-13,1400.02,Tablet
8683,910,2025-06-24,197.1,Laptop
8684,910,2025-02-21,1476.88,Printer
8685,911,2025-12-03,789.02,Laptop
8686,911,2025-12-29,971.08,Laptop
8687,911,2025-03-19,450.82,Camera
8688,911,2025-07-08,111.91,Smartwatch
8689,911,2025-08-04,1787.72,Tablet
8690,911,2025-05-04,578.5,Headphones
8691,911,2025-06-25,1411.58,Smartphone
8692,911,2025-02-07,1247.61,Headphones
8693,911,2025-07-27,1164.22,Smartwatch
8694,911,2025-09-07,1092.82,Smartwatch
8695,911,2025-11-01,1016.71,Headphones
8696,911,2025-05-29,66.7,Smartwatch
8697,912,2025-07-29,1827.49,Printer
8698,912,2025-03-29,1209.36,Smartphone
8699,912,2025-10-15,1631.81,Camera
8700,912,2025-03-21,1719.14,Laptop
8701,912,2025-10-28,311.77,Camera
8702,912,2025-10-01,1824.95,Printer
8703,912,2025-10-05,963.02,Camera
8704,913,2025-07-11,1978.54,Smartwatch
8705,913,2025-06-15,820.47,Headphones
8706,913,2025-03-21,477.56,Camera
8707,913,2025-10-15,480.69,Smartphone
8708,913,2025-04-25,205.08,Camera
8709,913,2025-07-13,53.81,Smartphone
8710,913,2025-09-15,1763.32,Smartwatch
8711,913,2025-10-30,1825.93,Printer
8712,913,2025-05-30,533.96,Tablet
8713,913,2025-12-22,991.36,Printer
8714,914,2025-11-29,1713.94,Smartphone
8715,914,2025-09-08,653.71,Headphones
8716,914,2025-05-14,1112.58,Camera
8717,914,2025-06-03,1494.03,Smartphone
8718,914,2025-11-01,290.9,Smartphone
8719,914,2025-06-10,1813.55,Monitor
8720,915,2025-08-09,483.74,Camera
8721,915,2025-03-22,1534.85,Monitor
8722,915,2025-12-02,1023.25,Camera
8723,915,2025-01-21,737.32,Tablet
8724,915,2025-02-25,765.23,Laptop
8725,915,2025-03-26,1529.61,Monitor
8726,915,2025-10-11,338.34,Printer
8727,915,2025-09-17,57.34,Smartwatch
8728,915,2025-09-07,1577.8,Printer
8729,916,2025-03-20,1521.59,Camera
8730,916,2025-12-07,1547.97,Printer
8731,916,2025-05-07,1550.86,Monitor
8732,916,2025-03-21,299.87,Camera
8733,916,2025-06-17,148.02,Smartphone
8734,916,2025-08-21,74.09,Headphones
8735,916,2025-04-20,141.07,Monitor
8736,916,2025-03-24,262.56,Printer
8737,916,2025-01-22,1614.91,Monitor
8738,916,2025-11-25,1072.49,Headphones
8739,917,2025-03-21,448.7,Monitor
8740,917,2025-03-18,649.74,Headphones
8741,917,2025-12-21,1069.55,Tablet
8742,917,2025-02-18,1779.56,Smartwatch
8743,917,2025-08-14,1646.25,Smartwatch
8744,917,2025-03-23,1016.44,Camera
8745,918,2025-01-22,1417.24,Tablet
8746,918,2025-01-22,778.98,Tablet
8747,918,2025-10-01,1133.99,Camera
8748,918,2025-06-19,533.93,Printer
8749,918,2025-03-21,1376.8,Printer
8750,918,2025-09-28,1962.91,Monitor
8751,918,2025-02-01,388.15,Smartwatch
8752,918,2025-06-17,1994.12,Monitor
8753,918,2025-01-18,844.91,Smartwatch
8754,918,2025-12-20,289.49,Monitor
8755,919,2025-12-10,429.61,Monitor
8756,919,2025-11-17,1892.28,Headphones
8757,919,2025-02-06,1887.3,Headphones
8758,919,2025-08-18,1458.73,Printer
8759,919,2025-06-24,962.26,Tablet
8760,919,2025-03-26,729.11,Tablet
8761,919,2025-07-11,451.42,Printer
8762,919,2025-05-02,1449.63,Monitor
8763,920,2025-02-01,1222.62,Printer
8764,920,2025-10-07,1793.92,Laptop
8765,920,2025-08-30,1598.72,Printer
8766,920,2025-02-05,1190.82,Headphones
8767,920,2025-10-23,369.2,Camera
8768,920,2025-08-16,1564.74,Headphones
8769,920,2025-04-17,534.22,Camera
8770,920,2025-10-24,1580.65,Tablet
8771,921,2025-08-03,1489.56,Camera
8772,921,2025-03-24,1200.44,Monitor
8773,921,2025-03-17,869.55,Smartwatch
8774,921,2025-11-20,1557.49,Camera
8775,921,2025-02-21,399.87,Camera
8776,921,2025-12-31,834.76,Laptop
8777,921,2025-04-09,1478.76,Monitor
8778,922,2025-11-25,1009.63,Camera
8779,922,2025-09-29,701.64,Tablet
8780,922,2025-06-20,883.94,Smartphone
8781,922,2025-01-25,1181.66,Laptop
8782,922,2025-07-30,497.66,Smartwatch
8783,922,2025-07-05,311.38,Tablet
8784,922,2025-09-16,964.18,Printer
8785,922,2025-05-15,1504.17,Tablet
8786,922,2025-04-30,921.77,Headphones
8787,922,2025-02-27,376.92,Tablet
8788,923,2025-09-25,974.65,Smartphone
8789,923,2025-06-19,1527.92,Monitor
8790,923,2025-11-21,1663.66,Monitor
8791,923,2025-07-10,863.33,Smartphone
8792,923,2025-06-26,1938.05,Smartphone
8793,923,2025-03-06,857.41,Laptop
8794,923,2025-04-30,1563.29,Tablet
8795,923,2025-10-04,1241.24,Camera
8796,923,2025-10-06,245.76,Smartwatch
8797,923,2025-05-27,1677.56,Printer
8798,923,2025-01-23,1162.71,Headphones
8799,924,2025-05-17,84.12,Tablet
8800,924,2025-07-06,1881.19,Printer
8801,924,2025-04-01,1911.6,Laptop
8802,924,2025-06-22,430.51,Tablet
8803,924,2025-06-29,390.62,Tablet
8804,924,2025-06-22,1498.82,Laptop
8805,924,2025-03-12,209.4,Smartwatch
8806,924,2025-04-09,385.08,Printer
8807,924,2025-02-27,551.9,Smartphone
8808,924,2026-01-12,139.89,Laptop
8809,924,2025-12-08,1739.34,Monitor
8810,924,2025-11-01,939.82,Laptop
8811,925,2025-02-28,179.16,Headphones
8812,925,2025-09-10,902.38,Laptop
8813,925,2025-11-04,1778.58,Laptop
8814,925,2025-04-22,1883.9,Smartwatch
8815,925,2025-10-05,1174.94,Headphones
8816,925,2026-01-06,385.8,Monitor
8817,925,2025-05-07,383.41,Smartwatch
8818,925,2025-12-27,765.94,Headphones
8819,925,2025-10-06,1708.57,Monitor
8820,925,2025-06-09,336.62,Smartwatch
8821,925,2025-04-29,1569.39,Printer
8822,925,2025-11-13,1958.2,Laptop
8823,925,2025-03-01,1089.06,Laptop
8824,926,2025-10-19,1488.04,Camera
8825,926,2025-07-05,535.02,Tablet
8826,926,2025-07-06,1764.33,Camera
8827,926,2025-09-16,235.28,Headphones
8828,926,2025-06-09,1481.56,Headphones
8829,926,2025-05-30,271.9,Tablet
8830,926,2026-01-01,1982.79,Monitor
8831,926,2025-12-11,376.76,Smartphone
8832,927,2025-10-20,1648.05,Headphones
8833,927,2025-06-21,709.16,Laptop
8834,927,2025-09-28,610.96,Printer
8835,927,2025-11-03,137.81,Printer
8836,927,2025-08-27,1442.68,Monitor
8837,927,2025-03-24,802.36,Camera
8838,927,2026-01-09,1651.64,Monitor
8839,927,2025-11-13,1728.77,Smartwatch
8840,927,2025-12-06,724.68,Headphones
8841,927,2025-11-10,1184.46,Smartwatch
8842,927,2025-07-10,1254.39,Camera
8843,928,2025-11-28,66.32,Laptop
8844,928,2025-02-23,1021.22,Printer
8845,928,2025-08-07,616.68,Laptop
8846,928,2025-01-25,849.02,Monitor
8847,928,2025-02-18,1987.56,Printer
8848,928,2025-11-23,1696.05,Laptop
8849,928,2025-09-01,355.9,Laptop
8850,928,2025-08-12,1336.91,Smartphone
8851,928,2025-03-22,1138.79,Tablet
8852,928,2025-09-30,1198.14,Tablet
8853,928,2025-02-02,388.62,Smartphone
8854,928,2025-03-20,1810.15,Smartwatch
8855,929,2025-08-11,84.5,Smartwatch
8856,929,2025-06-29,1093.58,Laptop
8857,929,2025-04-25,1177.87,Tablet
8858,929,2025-04-25,1799.53,Camera
8859,929,2025-10-26,1915.09,Headphones
8860,929,2025-03-20,428.45,Laptop
8861,929,2025-04-26,1915.66,Headphones
8862,929,2025-06-23,727.89,Laptop
8863,929,2025-05-20,324.85,Camera
8864,929,2025-03-30,1813.62,Camera
8865,929,2025-11-15,701.22,Laptop
8866,930,2025-08-15,244.77,Headphones
8867,930,2025-07-01,1978.83,Smartwatch
8868,930,2025-10-23,670.55,Laptop
8869,930,2025-01-21,467.55,Printer
8870,930,2025-05-29,1170.17,Smartwatch
8871,930,2025-05-05,1396.38,Headphones
8872,930,2025-08-02,1255.09,Headphones
8873,930,2025-10-17,401.64,Tablet
8874,930,2025-06-05,603.2,Headphones
8875,931,2025-10-23,864.97,Laptop
8876,931,2025-06-19,1627.45,Laptop
8877,931,2025-08-13,706.7,Headphones
8878,931,2025-04-30,262.45,Smartwatch
8879,931,2025-07-08,1510.26,Smartphone
8880,931,2025-03-31,340.15,Laptop
8881,931,2025-06-25,899.78,Camera
8882,931,2025-10-03,1507.69,Printer
8883,931,2025-02-10,639.85,Tablet
8884,932,2025-01-22,1903.73,Smartphone
8885,932,2026-01-03,302.43,Monitor
8886,932,2025-08-23,814.95,Smartphone
8887,932,2025-04-11,972.62,Smartwatch
8888,932,2025-12-04,1184.24,Smartwatch
8889,932,2025-09-04,336.91,Laptop
8890,932,2025-05-12,780.18,Smartwatch
8891,932,2025-10-16,1289.02,Headphones
8892,932,2025-04-26,1805.34,Camera
8893,932,2025-02-20,1251.83,Smartphone
8894,933,2025-10-10,903.75,Headphones
8895,933,2025-04-13,217.75,Camera
8896,933,2025-10-30,479.6,Printer
8897,933,2025-08-26,273.66,Printer
8898,933,2025-11-19,1712.84,Smartwatch
8899,933,2025-01-29,957.44,Tablet
8900,933,2025-10-30,1342.2,Printer
8901,933,2025-07-11,518.71,Smartphone
8902,934,2025-02-15,1796.65,Tablet
8903,934,2025-09-20,1408.41,Printer
8904,934,2025-02-05,258.52,Headphones
8905,934,2025-07-15,72.37,Tablet
8906,934,2025-09-12,1326.49,Smartwatch
8907,934,2025-06-17,644.5,Tablet
8908,934,2025-02-21,555.55,Headphones
8909,934,2025-04-09,349.11,Smartphone
8910,934,2025-07-21,144.33,Headphones
8911,935,2025-12-15,649.23,Smartwatch
8912,935,2025-04-23,435.57,Tablet
8913,935,2025-04-05,218.73,Smartphone
8914,935,2025-02-05,613.04,Laptop
8915,935,2025-10-11,1044.5,Monitor
8916,935,2025-02-17,980.53,Monitor
8917,935,2025-10-20,1282.67,Smartwatch
8918,935,2025-11-22,942.95,Tablet
8919,935,2026-01-05,761.24,Smartwatch
8920,935,2025-05-26,1722.74,Tablet
8921,935,2025-06-19,1942.08,Headphones
8922,936,2025-12-11,1422.23,Smartwatch
8923,936,2025-11-24,1264.0,Camera
8924,936,2025-03-07,1406.82,Smartphone
8925,936,2025-12-04,1189.59,Laptop
8926,936,2025-10-21,618.97,Monitor
8927,936,2025-06-14,995.42,Printer
8928,936,2025-12-22,995.56,Printer
8929,936,2025-12-13,1662.44,Headphones
8930,937,2025-10-31,1519.96,Printer
8931,937,2025-06-01,721.49,Camera
8932,937,2025-05-06,1747.76,Laptop
8933,937,2025-09-29,348.54,Monitor
8934,937,2025-07-27,1438.5,Smartwatch
8935,937,2025-11-12,1920.87,Smartwatch
8936,937,2025-10-18,133.51,Camera
8937,937,2025-08-15,1280.35,Camera
8938,937,2025-12-27,1475.78,Headphones
8939,937,2025-03-13,1662.49,Tablet
8940,937,2025-07-10,1945.87,Camera
8941,937,2025-09-29,1404.95,Monitor
8942,937,2025-08-17,287.25,Tablet
8943,937,2025-02-27,55.62,Smartwatch
8944,938,2025-10-29,807.84,Tablet
8945,938,2025-05-10,1323.76,Tablet
8946,938,2025-02-02,737.58,Headphones
8947,938,2025-07-03,1727.28,Camera
8948,938,2025-11-21,1479.49,Smartphone
8949,938,2025-08-11,1575.76,Printer
8950,938,2025-01-25,354.17,Tablet
8951,938,2026-01-10,361.77,Camera
8952,938,2025-05-30,37.07,Smartphone
8953,939,2025-10-20,1595.71,Printer
8954,939,2025-06-23,352.65,Smartwatch
8955,939,2025-05-21,905.5,Printer
8956,939,2025-01-31,393.63,Smartwatch
8957,939,2025-10-03,1764.01,Laptop
8958,939,2025-06-29,199.47,Tablet
8959,939,2025-12-18,1589.98,Headphones
8960,939,2025-08-22,1845.68,Smartphone
8961,940,2025-04-17,589.2,Tablet
8962,940,2025-01-27,1196.16,Laptop
8963,940,2025-07-13,1218.86,Printer
8964,940,2025-06-28,800.95,Monitor
8965,940,2025-04-05,98.72,Printer
8966,940,2025-11-13,809.03,Smartwatch
8967,940,2025-07-09,1838.75,Camera
8968,940,2025-11-03,1659.5,Laptop
8969,940,2025-12-15,1926.49,Camera
8970,941,2025-08-06,964.88,Smartwatch
8971,941,2025-03-08,1301.09,Laptop
8972,941,2025-10-13,1440.01,Smartphone
8973,941,2025-06-20,118.81,Smartphone
8974,941,2025-12-08,1158.34,Headphones
8975,941,2025-07-10,754.06,Headphones
8976,941,2025-08-16,1086.71,Tablet
8977,941,2025-04-30,286.25,Smartwatch
8978,942,2025-02-16,1675.98,Smartphone
8979,942,2025-01-23,191.95,Headphones
8980,942,2025-07-24,777.0,Laptop
8981,942,2025-07-22,1395.76,Printer
8982,942,2025-07-22,1930.88,Tablet
8983,942,2025-05-18,933.58,Laptop
8984,942,2025-07-20,654.33,Smartwatch
8985,942,2025-05-18,812.46,Printer
8986,942,2025-08-24,1665.29,Laptop
8987,942,2025-11-16,958.52,Printer
8988,943,2025-06-08,452.41,Camera
8989,943,2025-10-20,40.44,Camera
8990,943,2025-08-15,471.97,Tablet
8991,943,2025-04-02,415.77,Printer
8992,943,2025-09-23,198.46,Printer
8993,943,2025-03-20,1324.89,Headphones
8994,943,2025-07-25,1353.13,Headphones
8995,943,2025-09-01,1966.42,Headphones
8996,943,2025-11-24,1577.27,Smartphone
8997,943,2025-10-21,44.61,Smartwatch
8998,943,2026-01-14,580.57,Smartphone
8999,944,2025-01-26,1930.7,Smartwatch
9000,944,2025-11-22,291.69,Headphones
9001,944,2025-11-06,1436.52,Printer
9002,944,2025-09-08,710.95,Smartwatch
9003,944,2025-11-24,250.28,Headphones
9004,944,2025-11-22,930.34,Monitor
9005,944,2025-09-08,950.34,Printer
9006,944,2025-08-14,1056.25,Monitor
9007,945,2025-03-09,1509.06,Printer
9008,945,2025-03-02,1720.13,Headphones
9009,945,2025-07-03,1584.28,Smartwatch
9010,945,2025-04-24,376.52,Laptop
9011,945,2025-11-27,1641.2,Printer
9012,945,2025-06-21,1621.53,Monitor
9013,945,2025-10-01,669.03,Camera
9014,945,2025-02-15,218.17,Monitor
9015,945,2025-11-30,59.15,Smartphone
9016,945,2025-09-24,1675.07,Monitor
9017,945,2025-06-29,1247.05,Headphones
9018,945,2025-06-16,361.42,Tablet
9019,945,2025-04-03,101.53,Tablet
9020,945,2025-11-21,588.32,Headphones
9021,946,2025-10-24,901.69,Smartwatch
9022,946,2025-06-14,1547.56,Smartphone
9023,946,2025-03-18,1541.79,Tablet
9024,946,2025-12-24,453.67,Camera
9025,946,2025-09-22,868.23,Camera
9026,946,2025-12-05,1596.34,Printer
9027,946,2025-07-10,1153.75,Monitor
9028,946,2025-12-29,1149.14,Laptop
9029,947,2025-08-18,1549.97,Camera
9030,947,2025-03-23,1495.81,Printer
9031,947,2025-11-20,1687.29,Tablet
9032,947,2025-11-21,847.68,Laptop
9033,947,2025-02-16,576.13,Monitor
9034,947,2026-01-17,362.45,Printer
9035,947,2025-11-12,1473.21,Smartwatch
9036,947,2025-12-24,145.17,Laptop
9037,947,2025-07-16,1958.92,Laptop
9038,947,2025-08-11,1199.33,Headphones
9039,947,2025-06-20,1011.7,Camera
9040,947,2025-05-16,1259.13,Camera
9041,948,2025-12-07,973.78,Smartwatch
9042,948,2025-04-02,365.27,Printer
9043,948,2025-11-08,1457.7,Headphones
9044,948,2025-07-06,656.15,Laptop
9045,948,2025-07-04,1673.75,Laptop
9046,948,2025-12-18,1171.47,Headphones
9047,948,2025-01-20,964.37,Smartphone
9048,948,2025-06-21,538.46,Printer
9049,948,2025-11-17,118.82,Monitor
9050,948,2025-08-29,1695.93,Printer
9051,948,2025-03-21,1479.34,Smartwatch
9052,948,2025-08-20,459.82,Smartwatch
9053,948,2025-03-16,566.1,Monitor
9054,949,2025-04-03,183.06,Monitor
9055,949,2025-09-29,1689.62,Camera
9056,949,2025-08-02,1759.37,Smartwatch
9057,949,2026-01-02,1794.27,Monitor
9058,949,2025-04-13,280.12,Printer
9059,949,2025-12-07,1514.94,Printer
9060,949,2025-09-21,1115.84,Smartphone
9061,949,2025-04-14,748.13,Smartwatch
9062,949,2025-05-17,1766.89,Smartphone
9063,949,2025-09-26,1048.55,Laptop
9064,949,2025-09-09,1878.0,Tablet
9065,949,2025-09-28,916.57,Tablet
9066,949,2025-02-28,1162.19,Smartphone
9067,950,2025-05-29,41.96,Smartwatch
9068,950,2025-08-13,682.35,Monitor
9069,950,2026-01-11,1306.63,Printer
9070,950,2025-07-01,60.46,Headphones
9071,950,2026-01-16,739.42,Printer
9072,950,2025-08-25,85.87,Laptop
9073,950,2025-02-10,471.23,Headphones
9074,950,2025-05-22,899.53,Printer
9075,950,2025-08-03,1192.44,Headphones
9076,950,2025-03-28,438.32,Printer
9077,950,2025-06-01,976.43,Monitor
9078,951,2026-01-17,821.01,Smartphone
9079,951,2025-07-31,1105.03,Tablet
9080,951,2026-01-03,382.41,Tablet
9081,951,2025-04-27,852.85,Monitor
9082,951,2025-08-11,1824.22,Smartwatch
9083,951,2025-07-24,1556.68,Laptop
9084,951,2025-10-28,1546.77,Monitor
9085,951,2025-09-16,1026.01,Printer
9086,951,2025-04-17,671.61,Camera
9087,952,2025-02-06,1358.98,Laptop
9088,952,2025-03-12,786.68,Headphones
9089,952,2025-12-02,1153.83,Headphones
9090,952,2025-09-23,623.27,Tablet
9091,952,2025-10-15,1398.82,Monitor
9092,952,2025-07-07,1975.07,Laptop
9093,952,2025-08-03,1488.94,Camera
9094,952,2025-06-18,1601.66,Camera
9095,952,2025-07-20,1699.36,Smartwatch
